,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,player.number_variables,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,round_number_modif,revealed_variables_count,model,indic_1,indic_2,indic_3,indic_4,indic_5,single_variable,2040_count,better_random_2040,group_id,prediction
17,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,2.0,-6.0,101.0,0.0,0,1,1,1,1,4.0,0.0,1.0,1,0.0,-10.0,2.0,-6.0,101.0,0.0,,18,1jia4yj2,,,,,0,38,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,0
18,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-6.0,-1.0,-3.0,105.0,1.0,0,0,0,1,0,1.0,1.0,1.0,1,0.0,-6.0,-1.0,-3.0,105.0,1.0,,19,1jia4yj2,,,,,0,39,1,00010,1,0,0,0,0,4.0,12.0,1.0,1jia4yj21,1
19,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-9.0,0.0,-7.0,95.0,0.0,0,1,1,1,0,3.0,1.0,0.0,1,0.0,-9.0,0.0,-7.0,95.0,0.0,,20,1jia4yj2,,,,,0,40,3,01110,0,0,1,0,0,,12.0,1.0,1jia4yj21,0
20,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-1.0,-10.0,6.0,-8.0,90.0,0.0,0,0,1,1,0,2.0,0.0,1.0,1,-1.0,-10.0,6.0,-8.0,90.0,0.0,,21,1jia4yj2,,,,,0,41,2,00110,0,1,0,0,0,,12.0,1.0,1jia4yj21,0
21,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,0.0,-4.0,101.0,0.0,1,1,1,1,0,4.0,0.0,1.0,1,0.0,-9.0,0.0,-4.0,101.0,0.0,,22,1jia4yj2,,,,,0,42,4,11110,0,0,0,1,0,,12.0,1.0,1jia4yj21,0
22,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-11.0,3.0,-5.0,105.0,0.0,0,1,1,1,0,3.0,1.0,0.0,1,0.0,-11.0,3.0,-5.0,105.0,0.0,,23,1jia4yj2,,,,,0,43,3,01110,0,0,1,0,0,,12.0,1.0,1jia4yj21,0
23,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,2.0,-8.0,99.0,0.0,0,1,1,1,1,4.0,0.0,1.0,1,0.0,-10.0,2.0,-8.0,99.0,0.0,,24,1jia4yj2,,,,,0,44,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,0
24,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-9.0,3.0,-5.0,100.0,1.0,1,1,1,1,1,5.0,1.0,1.0,1,1.0,-9.0,3.0,-5.0,100.0,1.0,,25,1jia4yj2,,,,,0,45,5,11111,0,0,0,0,1,,12.0,1.0,1jia4yj21,1
25,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-11.0,8.0,-1.0,102.0,1.0,0,1,1,1,0,3.0,1.0,1.0,1,1.0,-11.0,8.0,-1.0,102.0,1.0,,26,1jia4yj2,,,,,0,46,3,01110,0,0,1,0,0,,12.0,1.0,1jia4yj21,1
26,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-11.0,8.0,-7.0,106.0,0.0,1,1,1,1,1,5.0,0.0,1.0,1,0.0,-11.0,8.0,-7.0,106.0,0.0,,27,1jia4yj2,,,,,0,47,5,11111,0,0,0,0,1,,12.0,1.0,1jia4yj21,1
27,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-13.0,1.0,-8.0,105.0,0.0,0,1,1,1,0,3.0,0.0,1.0,1,0.0,-13.0,1.0,-8.0,105.0,0.0,,28,1jia4yj2,,,,,0,48,3,01110,0,0,1,0,0,,12.0,1.0,1jia4yj21,0
28,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,6.0,-7.0,106.0,0.0,1,1,1,1,1,5.0,0.0,1.0,1,0.0,-10.0,6.0,-7.0,106.0,0.0,,29,1jia4yj2,,,,,0,49,5,11111,0,0,0,0,1,,12.0,1.0,1jia4yj21,1
29,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-12.0,4.0,-8.0,97.0,0.0,1,1,1,1,1,5.0,0.0,1.0,1,0.0,-12.0,4.0,-8.0,97.0,0.0,,30,1jia4yj2,,,,,0,50,5,11111,0,0,0,0,1,,12.0,1.0,1jia4yj21,0
30,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-7.0,6.0,0.0,106.0,1.0,0,1,1,1,1,4.0,0.0,0.0,1,0.0,-7.0,6.0,0.0,106.0,1.0,,31,1jia4yj2,,,,,0,51,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,1
31,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-11.0,6.0,0.0,99.0,1.0,1,1,1,1,1,5.0,1.0,1.0,1,1.0,-11.0,6.0,0.0,99.0,1.0,,32,1jia4yj2,,,,,0,52,5,11111,0,0,0,0,1,,12.0,1.0,1jia4yj21,1
32,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,2.0,-6.0,105.0,0.0,0,1,1,1,1,4.0,0.0,1.0,1,0.0,-9.0,2.0,-6.0,105.0,0.0,,33,1jia4yj2,,,,,0,53,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,0
33,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-2.0,-12.0,4.0,-4.0,102.0,0.0,0,0,0,1,0,1.0,0.0,1.0,1,-2.0,-12.0,4.0,-4.0,102.0,0.0,,34,1jia4yj2,,,,,0,54,1,00010,1,0,0,0,0,4.0,12.0,1.0,1jia4yj21,1
34,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-1.0,-12.0,3.0,-8.0,96.0,0.0,0,1,1,1,1,4.0,0.0,1.0,1,-1.0,-12.0,3.0,-8.0,96.0,0.0,,35,1jia4yj2,,,,,0,55,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,0
35,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,6.0,-5.0,99.0,1.0,0,1,1,1,1,4.0,1.0,1.0,1,0.0,-9.0,6.0,-5.0,99.0,1.0,,36,1jia4yj2,,,,,0,56,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,1
36,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-11.0,8.0,-2.0,106.0,1.0,0,1,1,1,1,4.0,1.0,1.0,1,0.0,-11.0,8.0,-2.0,106.0,1.0,,37,1jia4yj2,,,,,0,57,4,01111,0,0,0,1,0,,12.0,1.0,1jia4yj21,1
37,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,11.0,-8.0,89.0,1.0,1,1,1,1,1,5.0,1.0,1.0,1,0.0,-9.0,11.0,-8.0,89.0,1.0,,38,1jia4yj2,,,,,0,58,5,11111,0,0,0,0,1,,12.0,1.0,1jia4yj21,1
38,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-9.0,0.0,-1.0,100.0,0.0,0,0,0,1,0,1.0,1.0,0.0,1,0.0,-9.0,0.0,-1.0,100.0,0.0,,39,1jia4yj2,,,,,0,59,1,00010,1,0,0,0,0,4.0,12.0,1.0,1jia4yj21,1
39,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,2.0,-2.0,107.0,1.0,0,0,1,1,0,2.0,1.0,1.0,1,0.0,-9.0,2.0,-2.0,107.0,1.0,,40,1jia4yj2,,,,,0,60,2,00110,0,1,0,0,0,,12.0,1.0,1jia4yj21,1
40,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-9.0,7.0,-3.0,99.0,1.0,0,0,0,0,1,1.0,1.0,1.0,1,0.0,-8.0,7.0,-4.0,98.0,1.0,,1,1jia4yj2,,,,,0,21,1,00001,1,0,0,0,0,5.0,11.0,1.0,1jia4yj21,0
41,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-9.0,9.0,-7.0,93.0,1.0,0,0,0,0,1,2.0,0.0,0.0,1,0.0,-10.0,8.0,-1.0,94.0,1.0,,2,1jia4yj2,,,,,0,22,1,00001,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
42,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,1.0,-6.0,0.0,-1.0,112.0,1.0,1,0,0,0,1,3.0,1.0,1.0,1,0.0,-10.0,3.0,-6.0,102.0,0.0,,3,1jia4yj2,,,,,0,23,2,10001,0,0,1,0,0,,11.0,1.0,1jia4yj21,1
43,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,-2.0,-8.0,2.0,0.0,97.0,0.0,1,1,1,1,1,5.0,0.0,1.0,1,-1.0,-6.0,6.0,-3.0,104.0,1.0,,4,1jia4yj2,,,,,0,24,5,11111,0,0,0,0,1,,11.0,1.0,1jia4yj21,0
44,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-7.0,4.0,0.0,97.0,1.0,1,1,1,0,1,4.0,0.0,0.0,1,0.0,-10.0,1.0,-6.0,96.0,0.0,,5,1jia4yj2,,,,,0,25,4,11101,0,0,0,1,0,,11.0,1.0,1jia4yj21,1
45,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,1.0,-8.0,8.0,-6.0,97.0,1.0,0,0,0,0,1,1.0,1.0,1.0,1,0.0,-10.0,3.0,6.0,93.0,1.0,,6,1jia4yj2,,,,,0,26,1,00001,1,0,0,0,0,5.0,11.0,1.0,1jia4yj21,1
46,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-8.0,4.0,0.0,105.0,1.0,1,0,1,0,1,4.0,1.0,1.0,1,0.0,-10.0,1.0,-4.0,101.0,0.0,,7,1jia4yj2,,,,,0,27,3,10101,0,0,0,1,0,,11.0,1.0,1jia4yj21,0
47,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,1.0,-12.0,7.0,-4.0,104.0,1.0,1,0,0,0,1,2.0,1.0,1.0,1,-1.0,-12.0,6.0,0.0,105.0,0.0,,8,1jia4yj2,,,,,0,28,2,10001,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
48,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-8.0,9.0,-5.0,97.0,1.0,1,1,1,1,1,5.0,0.0,0.0,1,0.0,-5.0,6.0,-3.0,96.0,1.0,,9,1jia4yj2,,,,,0,29,5,11111,0,0,0,0,1,,11.0,1.0,1jia4yj21,1
49,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-11.0,5.0,-3.0,96.0,1.0,1,0,0,0,1,2.0,1.0,1.0,1,-2.0,-8.0,10.0,-3.0,95.0,1.0,,10,1jia4yj2,,,,,0,30,2,10001,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
50,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-10.0,3.0,-7.0,104.0,0.0,0,0,0,0,1,1.0,1.0,0.0,1,0.0,-9.0,7.0,-11.0,96.0,0.0,,11,1jia4yj2,,,,,0,31,1,00001,1,0,0,0,0,5.0,11.0,1.0,1jia4yj21,1
51,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-9.0,3.0,-2.0,109.0,1.0,1,0,1,0,1,5.0,1.0,1.0,1,0.0,-10.0,0.0,-2.0,100.0,0.0,,12,1jia4yj2,,,,,0,32,3,10101,0,0,0,0,1,,11.0,1.0,1jia4yj21,0
52,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,1.0,-12.0,3.0,-1.0,93.0,1.0,1,0,1,0,1,3.0,0.0,0.0,1,1.0,-8.0,8.0,-9.0,103.0,1.0,,13,1jia4yj2,,,,,0,33,3,10101,0,0,1,0,0,,11.0,1.0,1jia4yj21,1
53,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,1.0,-11.0,6.0,-6.0,97.0,1.0,1,0,1,1,1,4.0,0.0,0.0,1,1.0,-12.0,3.0,-1.0,102.0,1.0,,14,1jia4yj2,,,,,0,34,4,10111,0,0,0,1,0,,11.0,1.0,1jia4yj21,1
54,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-11.0,5.0,-4.0,102.0,1.0,1,0,1,0,1,3.0,1.0,1.0,1,1.0,-11.0,1.0,1.0,97.0,1.0,,15,1jia4yj2,,,,,0,35,3,10101,0,0,1,0,0,,11.0,1.0,1jia4yj21,1
55,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,1.0,-11.0,1.0,-7.0,99.0,0.0,1,0,1,1,1,4.0,1.0,0.0,1,0.0,-6.0,4.0,-5.0,93.0,1.0,,16,1jia4yj2,,,,,0,36,4,10111,0,0,0,1,0,,11.0,1.0,1jia4yj21,0
56,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-9.0,8.0,-1.0,103.0,1.0,0,0,0,0,1,1.0,1.0,1.0,1,0.0,-10.0,1.0,-1.0,96.0,0.0,,17,1jia4yj2,,,,,0,37,1,00001,1,0,0,0,0,5.0,11.0,1.0,1jia4yj21,1
57,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,1.0,-6.0,8.0,-3.0,96.0,1.0,1,0,1,0,1,3.0,1.0,1.0,1,0.0,-10.0,2.0,-6.0,101.0,0.0,,18,1jia4yj2,,,,,0,38,3,10101,0,0,1,0,0,,11.0,1.0,1jia4yj21,1
58,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-9.0,8.0,-12.0,102.0,1.0,1,1,1,1,1,5.0,0.0,0.0,1,0.0,-6.0,-1.0,-3.0,105.0,1.0,,19,1jia4yj2,,,,,0,39,5,11111,0,0,0,0,1,,11.0,1.0,1jia4yj21,1
59,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-10.0,8.0,3.0,100.0,1.0,0,0,0,0,1,1.0,0.0,0.0,1,0.0,-9.0,0.0,-7.0,95.0,0.0,,20,1jia4yj2,,,,,0,40,1,00001,1,0,0,0,0,5.0,11.0,1.0,1jia4yj21,1
60,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-9.0,6.0,-6.0,90.0,1.0,1,0,0,0,1,2.0,1.0,1.0,1,-1.0,-10.0,6.0,-8.0,90.0,0.0,,21,1jia4yj2,,,,,0,41,2,10001,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
61,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-8.0,7.0,-4.0,106.0,1.0,1,0,1,0,1,5.0,1.0,1.0,1,0.0,-9.0,0.0,-4.0,101.0,0.0,,22,1jia4yj2,,,,,0,42,3,10101,0,0,0,0,1,,11.0,1.0,1jia4yj21,1
62,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-9.0,4.0,-13.0,103.0,0.0,1,1,0,0,1,3.0,0.0,1.0,1,0.0,-11.0,3.0,-5.0,105.0,0.0,,23,1jia4yj2,,,,,0,43,3,11001,0,0,1,0,0,,11.0,1.0,1jia4yj21,1
63,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,-1.0,-9.0,7.0,-3.0,104.0,1.0,1,1,1,1,1,5.0,1.0,1.0,1,0.0,-10.0,2.0,-8.0,99.0,0.0,,24,1jia4yj2,,,,,0,44,5,11111,0,0,0,0,1,,11.0,1.0,1jia4yj21,1
64,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,1.0,-10.0,8.0,-1.0,100.0,1.0,1,1,1,1,1,5.0,1.0,1.0,1,1.0,-9.0,3.0,-5.0,100.0,1.0,,25,1jia4yj2,,,,,0,45,5,11111,0,0,0,0,1,,11.0,1.0,1jia4yj21,1
65,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-12.0,9.0,-1.0,95.0,1.0,1,0,0,0,1,2.0,0.0,0.0,1,1.0,-11.0,8.0,-1.0,102.0,1.0,,26,1jia4yj2,,,,,0,46,2,10001,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
66,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-11.0,0.0,-8.0,95.0,0.0,1,0,0,0,1,2.0,0.0,1.0,1,0.0,-11.0,8.0,-7.0,106.0,0.0,,27,1jia4yj2,,,,,0,47,2,10001,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
67,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-11.0,7.0,-2.0,95.0,1.0,1,1,1,1,1,5.0,0.0,0.0,1,0.0,-13.0,1.0,-8.0,105.0,0.0,,28,1jia4yj2,,,,,0,48,5,11111,0,0,0,0,1,,11.0,1.0,1jia4yj21,1
68,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-11.0,8.0,-1.0,100.0,1.0,0,0,0,1,1,2.0,1.0,1.0,1,0.0,-10.0,6.0,-7.0,106.0,0.0,,29,1jia4yj2,,,,,0,49,2,00011,0,1,0,0,0,,11.0,1.0,1jia4yj21,1
